,id,original_title,release_date,runtime,genres,budget,revenue,vote_average,vote_count,popularity,overview
1711,8053,The Three Burials of Melquiades Estrada,2005-11-17,121,"Adventure,Crime,Drama,Mystery,Western",15000000,12036149,7.1,484,8.063,"When brash Texas border officer Mike Norton wrongfully kills and buries the friend and ranch hand of Pete Perkins, the latter is reminded of a promise he made to bury his friend, Melquiades Estrada, in his Mexican home town. He kidnaps Norton and exhumes Estrada's corpse, and the odd caravan sets out on horseback for Mexico."
1712,10799,L'Empire des loups,2005-04-20,128,Action,24000000,11875866,5.7,242,6.698,"When the young detective Paul Nerteaux finds the third slashed female corpse of illegal Turkish immigrants, he decides to ask for support to the experienced dark retired detective Jean-Louis Schiffer to chase the serial killer. Together, they infiltrate in the Turkish mafia trying to find the answer to the crimes. Meanwhile, the worker Anna Heymes is being submitted to a brain treatment and has severe headaches and glimpses of memories and visions. When these two parallel events collide, disclose that the Turkish organization ""The Wolves"" is behind them."
1713,292,Dave Chappelle's Block Party,2005-09-12,100,"Comedy,Documentary,Music",3000000,11718595,6.7,88,8.082,"The American comedian/actor delivers a story about the alternative Hip Hop scene. A small town Ohio mans moves to Brooklyn, New York, to throw an unprecedented block party."
1714,10077,A Sound of Thunder,2005-05-15,101,"Thriller,Fiction,Adventure,Action",80000000,11665465,4.8,318,9.718,"When a hunter sent back to the prehistoric era runs off the path he must not leave, he causes a chain reaction that alters history in disastrous ways."
1715,2610,Shopgirl,2005-10-21,104,"Comedy,Drama,Romance",10284523,11588205,5.8,208,7.925,"Mirabelle is a disenchanted salesgirl and aspiring artist who sells gloves and accessories at a department store. She has two men in her life: wealthy divorcée Ray Porter and struggling musician Jeremy. Mirabelle falls in love with the glamorous Ray, and her life takes a magical turn, but eventually she realizes that she must empower herself and make a choice between them."
1716,10707,The Squid and the Whale,2005-10-05,81,"Comedy,Drama",1500000,11098131,7.0,743,6.969,"Based on the true childhood experiences of Noah Baumbach and his brother, The Squid and the Whale tells the touching story of two young boys dealing with their parents divorce in Brooklyn in the 1980s."
1717,33081,पहेली,2005-06-24,141,"Romance,Drama,Fantasy",4900000,11000000,6.3,71,7.191,"Kishanlal marries the beautiful Lachchi, but the day after the wedding, he leaves on business for five years. When Kishanlal reappears only a few days later, Lachchi is delighted, but this new Kishanlal is in fact a spirit who has taken the form of Lachchi's husband, after having seen her by chance and fallen in love with her. Four years later, the real Kishanlal returns and the townsfolk must determine who is who."
1718,10798,Les Chevaliers du ciel,2005-10-15,102,"Action,Adventure",19610000,10720864,6.1,155,8.384,"Les Chevaliers du ciel (English: Sky Fighters) is a 2005 French film directed by Gérard Pirès about two air force pilots preventing a terrorist attack on the Bastille Day celebrations in Paris. It is based on Tanguy et Laverdure, a comics series by Jean-Michel Charlier and Albert Uderzo – of Astérix fame, which was also made into a hugely successful TV series from 1967 to 1969 making Tanguy and Laverdure, the two main heroes, part of popular Francophone culture."
1721,13922,The Great Raid,2005-08-12,132,"Action,History,War",80000000,10166502,6.6,279,12.026,"As World War II rages, the elite Sixth Ranger Battalion is given a mission of heroic proportions: push 30 miles behind enemy lines and liberate over 500 American prisoners of war."
1722,10092,Cry_Wolf,2005-09-16,90,"Horror,Thriller",1000000,10047674,5.8,442,27.1,"After a local woman is murdered, a group of teenage liars create a warning e-mail of a serial killer named “The Wolf”, coming on the next full moon. The teens describe each death method The Wolf uses, but when the described victims actually do start turning up dead, suddenly no one knows where the lies end and the truth begins."
1723,264346,SoundStage Presents: Robert Plant And The Strange Sensation,2005-09-16,66,Music,1000000,10000000,8.0,2,0.6,"Soundstage: Robert Plant and the Strange Sensation is the first live DVD by Robert Plant and the Strange Sensation, featuring a performance filmed for the Soundstage television series in Chicago on September 16, 2005, in addition to bonus features from prior to the founding of the Strange Sensation  1.	""No Quarter""  - 2.	""Shine It All Around"" - 3.	""Black Dog"" - 4.	""Freedom Fries""  5.	""Four Sticks"" - 6.	""Tin Pan Valley"" - 7.	""Gallow's Pole"" - 8.	""The Enchanter"" - 9.	""Whole Lotta Love"""
1724,11227,Angel-A,2005-12-21,91,"Romance,Comedy,Drama,Fantasy",15000000,9995168,6.9,550,9.34,A beautiful and mysterious woman helps an inept scam artist get his game together... but is their meeting purely coincidence?
1725,16367,Kinky Boots,2005-08-30,107,"Comedy,Drama,Music",10000000,9950133,6.7,286,9.906,"Charles Price may have grown up with his father in the family shoe business in Northampton, central England, but he never thought that he would take his father's place. Charles has a chance encounter with the flamboyant drag queen cabaret singer Lola and everything changes."
1726,868,Tsotsi,2005-12-23,94,"Crime,Drama",3000000,9879971,6.9,260,11.305,"The South African multi-award winning film about a young South African boy from the ghetto named Tsotsi, meaning Gangster. Tsotsi, who left home as a child to get away from helpless parents, finds a baby in the back seat of a car that he has just stolen. He decides that it his responsibility to take care of the baby and in the process learns that maybe the gangster life isn’t the best way."
1729,1553,De battre mon cœur s'est arrêté,2005-03-16,107,"Music,Drama,Crime",6400000,9293785,7.0,337,6.758,"Like his father, Tom is a real estate agent who makes his money from dirty, and sometimes brutal, deals. But a chance encounter prompts him to take up the piano and become a concert pianist. He auditions with the help of a beautiful, young virtuoso pianist who cannot speak French - music is their only exchange. But pressures from the ugly world of his day job soon become more than he can handle..."
1732,8066,Stay,2005-09-24,99,"Mystery,Thriller,Drama",50000000,8342132,6.6,1045,11.268,"Psychiatrist Sam Foster has a new patient, Henry Letham, who claims to be suicidal. In trying to diagnose him, Sam visits Henry's prior therapist and also finds Henry's mother -- even though Henry has said that he murdered both of his parents. As reality starts to contradict fact, Sam spirals into an unstable mental state. Then he finds a clue as to how and when Henry may try to kill himself, and races to try to stop him."
1734,56372,Бой с Тенью,2005-03-05,126,"Action,Drama",3500000,8262833,5.7,56,3.717,"Artem Kolchin was one of many, but he wanted glory. And he has chosen the way: he became the boxer. Now Artem the applicant for a champion title, fighter, known worldwide as Great White Hope. But the main fight in his life has not gone how he expected..."
1735,9777,Proof,2005-09-05,101,"Drama,Mystery",20000000,7535331,6.4,561,11.655,"Catherine is a woman in her late twenties who is strongly devoted to her father, Robert, a brilliant and well-known mathematician whose grip on reality is beginning to slip away. As Robert descends into madness, Catherine begins to wonder if she may have inherited her father's mental illness along with his mathematical genius."
1736,20496,Mangal Pandey - The Rising,2005-08-12,150,Drama,70000000,7250000,6.0,51,4.58,"The film begins in 1857, when India was ruled by the British East India Company. Mangal Pandey is a sepoy, a soldier of Indian origin, in the army of the East India Company. Pandey is fighting in the Anglo-Afghan Wars and saves the life of his British commanding officer, William Gordon. Gordon is indebted to Pandey and a strong friendship develops between them, transcending both rank and race."
1737,19620,ब्लफ़ मास्टर,2005-01-01,137,"Drama,Comedy,Romance",1823152,7133082,5.8,32,2.854,"Roy is a professional conman, who has raised his work to the level of an art. The only true thing he has is his love for Simmi someone who is so rooted, honest and sincere, that he can't bring himself to tell her the reality of who he is. But when his past catches up with him, she cannot forgive him for the deceit their relationship is built on. He loses her forever. That's when Aditya Srivastav enters the picture. He is the counterpoint to everything that Roy is as frantic as Roy is calm, as dumb as Roy is smart, as messy and untidy as Roy is smooth. They have only one thing in common. Aditya is a conman too. At least he thinks of himself as one. In Roy's book, he's an embarrassment. But one that won't go away!"
1738,16411,頭文字D,2005-05-12,107,"Action,Crime,Thriller,Drama",1549000,7096000,6.8,199,18.235,"After winning his first competition, Takumi focuses his attention on drift racing, a sport he has unknowingly perfected while delivering tofu in his father's Toyota AE86."
1739,2652,Hard Candy,2005-01-14,103,"Drama,Thriller",950000,7022209,6.8,2157,13.539,"Hayley’s a smart, charming teenage girl. Jeff’s a handsome, smooth fashion photographer. An Internet chat, a coffee shop meet-up, an impromptu fashion shoot back at Jeff’s place. Jeff thinks it’s his lucky night. He’s in for a surprise."
1740,5289,Chaos,2005-01-17,106,"Drama,Action,Crime",30000000,7000000,6.3,828,26.313,"In Seattle, detective Quentin Conners is unfairly suspended and his partner Jason York leaves the police force after a tragic shooting on Pearl Street Bridge, when the hostage and the criminal die. During a bank heist with a hostage situation, Conners is assigned in charge of the operation with the rookie Shane Dekker as his partner. The thieves, lead by Lorenz, apparently do not steal a penny from the bank. While chasing the gangsters, the police team disclose that they planted a virus in the system, stealing one billion dollars from the different accounts, using the principle of the Chaos Theory. Further, they find that Lorenz is killing his accomplices."
1741,24618,Bee Season,2005-09-03,104,"Drama,Family",14000000,6856989,5.2,75,6.063,"11-year-old Eliza is the invisible element of her family unit: her parents are both consumed with work and her brother is wrapped up in his own adolescent life. Eliza ignites not only a spark that makes her visible but one that sets into motion a revolution in her family dynamic when she wins a spelling bee. Finding an emotional outlet in the power of words and in the spiritual mysticism that he sees at work in her unparalleled gift, Eliza's father pours all of his energy into helping his daughter become spelling bee champion. A religious studies professor, he sees the opportunity as not only a distraction from his life but as an answer to his own crisis of faith. His vicarious path to God, real or imagined, leads to an obsession with Eliza's success and he begins teaching her secrets of the Kabbalah. Now preparing for the National Spelling Bee, Eliza looks on as a new secret of her family's hidden turmoil seems to be revealed with each new word she spells."
1742,10851,Revolver,2005-09-11,111,"Drama,Thriller,Crime,Mystery",27000000,6700000,6.4,1101,13.905,"Hotshot gambler Jake Green is long on bravado and seriously short of common sense. Rarely is he allowed in any casino because he's a bona fide winner and, in fact, has taken so much money over the years that he's the sole client of his accountant elder brother, Billy. Invited to a private game, Jake is in fear of losing his life."
1745,7873,Harsh Times,2005-09-11,116,"Crime,Drama,Thriller,Action",2000000,5967038,6.4,538,9.855,"Jim Davis is an ex-Army Ranger who finds himself slipping back into his old life of petty crime after a job offer from the LAPD evaporates. His best friend is pressured by his girlfriend Sylvia to find a job, but Jim is more interested in hanging out and making cash from small heists, while trying to get a law enforcement job so he can marry his Mexican girlfriend."
1746,20968,सर्कार,2005-07-01,123,"Crime,Action,Drama",1900000,5900000,6.9,58,3.734,"Subhash Nagre runs a parallel government in the city where he has a cult following. When his enemies plot to murder him, his son takes charge and stands up against them."
1750,16608,The Proposition,2005-10-06,104,"Action,Adventure,Crime,Drama,Thriller,Western",2000000,5048693,7.1,509,10.353,"In 1880s Australia, a lawman offers renegade Charlie Burns a difficult choice. In order to save his younger brother from the gallows, Charlie must hunt down and kill his older brother, who is wanted for rape and murder. Venturing into one of the Outback's most inhospitable regions, Charlie faces a terrible moral dilemma that can end only in violence."
1751,14375,Romanzo criminale,2005-09-30,152,"Crime,Drama",818418,4851244,7.2,564,8.22,"After serving prison time for a juvenile offense, Freddo gathers his old buddies Libano and Dandi and embarks on a crime spree that makes the trio the most powerful gangsters in Rome. Libano loves their new status, and seeks to spread their influence throughout the underworld, while the other two pursue more fleshly desires. For decades, their gang perpetrates extravagant crimes, until paranoia threatens to split the friends apart."
1753,3527,Don't Come Knocking,2005-05-19,123,"Drama,Western",11000000,4663501,6.4,81,7.075,"Howard Spence has seen better days. Once a big Western movie star, he now drowns his disgust for his selfish and failed life with alcohol, drugs and young women. If he were to die now, nobody would shed a tear over him, that's the sad truth. Until one day Howard learns that he might have a child somewhere out there..."
1754,9700,The Lost City,2005-09-03,144,"Drama,Romance",9600000,4386236,6.2,78,7.517,"In Havana, Cuba in the late 1950's, a wealthy family, one of whose sons is a prominent nightclub owner, is caught in the violent transition from the oppressive regime of Batista to the Marxist government of Fidel Castro. Castro's regime ultimately leads the nightclub owner to flee to New York."
1755,44791,Horloge biologique,2005-08-01,100,Comedy,4250000,4280982,6.4,20,2.923,"The passage of time is probably the only concrete proof we have that justice exists in this cruel world. Some people would like to stop time in its tracks, while others choose to follow its path. In this story, three men in their early thirties have reached that age when it's time to start thinking about ""getting a life"", perhaps starting a family. But how do you handle the fact that your friendships are changing? That, slowly, your new family is becoming the center of your ever-shrinking world? What do you do when you realize your youth is a thing of the past?"
1757,10064,Edison,2005-07-29,99,"Drama,Action,Thriller",25000000,4165675,5.3,261,8.637,"In the troubled city of Edison, a young journalist, his jaded editor, and an honest investigator from the district attorney's office join forces to gather evidence against corrupt members of an elite police unit."
1758,27360,King's Ransom,2005-04-22,95,"Comedy,Crime",15000000,4139856,4.7,39,4.019,"Hoping to foil his own gold-digging wife's plan, a loathsome businessman arranges his own kidnapping, only to realize that there are plenty of other people interested in his wealth as well."
1759,18840,The White Countess,2005-10-30,135,"Drama,History,Family,Romance",16000000,4092682,6.5,59,6.482,"In 1930s Shanghai, 'The White Countess' is both Sofia—a fallen member of the Russian aristocracy—and a nightclub created by a blind American diplomat, who asks Sofia to be the centerpiece of the world he wants to create."
1760,19183,The Derby Stallion,2005-07-04,98,"Drama,Family",750000,4000000,6.0,31,5.355,An alcoholic former horse-trainer perceives in a fifteen-year-old boy a unique gift of horsemanship and makes it possible for the boy to conceive his dream and pursue it.
1761,14226,千里走单骑,2005-12-22,109,Drama,7500000,3752325,7.3,58,6.538,"Takada, a Japanese fisherman has been estranged from his son for many years, but when the son is diagnosed with terminal cancer his daughter-in-law, Rie, summons him to the hospital. Through a series of obstacles and relationships, he is brought unexpectedly closer to both an understanding of himself and of his son."
1763,168705,BloodRayne,2005-10-22,99,"Action,Adventure,Fantasy,Horror",25000000,3650275,4.2,418,9.385,"In 18th-century Romania, after spending much of her life in a traveling circus, human-vampire hybrid Rayne escapes and plots to take down her father, Kagan, the evil vampire king. When she's discovered by three vampire hunters, she manages to convince them to spare her life and join her cause. But slaying a vampire as powerful as Kagan will be no easy task."
1764,67,Paradise Now,2005-09-07,90,"Thriller,Crime,Drama",2000000,3395627,6.9,197,5.867,Two childhood friends are recruited for a suicide bombing in Tel Aviv.
1769,21905,Shabd,2005-02-04,140,"Romance,Thriller",2500000,3100000,4.6,8,1.639,"Shaukat, a writer suffering from writer's block, prompts his wife to have an affair with a stranger as he seeks inspiration to write a new story. Will his wife help him write his dream novel?"
1772,131677,Le Survenant,2005-04-22,138,Drama,7000000,2866324,5.2,3,2.156,"It is the early 20th century. A stranger arrives in the small, rural community and disrupts the lives of its inhabitants. The man, who refuses to give his name, is dubbed The Outlander. A traveller who disdains conventional behaviour and parochialism, The Outlander disturbs the villagers' complacency and scandalizes the community; he also elicits admiration and gains a woman's love. He ultimately leaves in the same manner he had arrived, but not before he has helped the villagers open their eyes to the larger world beyond their village."
1773,32990,Äideistä parhain,2005-09-30,111,"Drama,War",3131855,2851888,6.6,37,1.847,"1943: Nine-year-old Eero whose father is killed during the war is brought to Sweden to foster parents to his protection like thousands of other Finnish children. Eero feels lost, particularly as his foster mother Signe behaves very unfriendly. She was expecting a little girl and still mourns for her daughter who drowned in the sea."
1774,24523,Kameleon 2,2005-06-29,105,"Adventure,Family,Comedy",2187279,2733118,5.9,17,1.314,"The twinbrothers Sietse and Hielke Klinkhamer want to raise money for their ill friend, Marieke."
1775,340,Everything Is Illuminated,2005-09-16,106,"Comedy,Drama",7000000,2697930,7.3,626,6.292,"A young Jewish American man endeavors—with the help of eccentric, distant relatives—to find the woman who saved his grandfather during World War II—in a Ukrainian village which was ultimately razed by the Nazis."
1778,19723,The League of Gentlemen's Apocalypse,2005-06-03,87,"Horror,Comedy",5600000,2424174,6.8,50,4.107,"The fictional world of Royston Vasey is facing apocalypse and the only way to avert disaster is for our nightmarish cast of characters to find a way into the real world and confront their creators. From present day Soho to the fictional film world of 17th Century Britain, the residents must overcome countless bizarre obstacles in their bid to return Royston Vasey to safety."
1779,26147,FC Venus,2005-12-30,113,"Comedy,Romance",2196531,2411594,5.5,28,1.786,"Pete is a football enthusiast, who plays as a goalkeeper for FC HeMan, a team playing in the lowest possible league. His girlfriend, Anna, hates the whole sport. Pete and his teammates are planning to travel to watch the Football World Cup held in Germany. Anna is not excited about Pete's plan to leave her alone for the summer. Therefore Anna decides to present a challenge to Pete: She will form a team from the wives and girlfriends of the FC HeMan players, and then the women's team (FC Venus) would play against FC HeMan. If the women's team wins, the men will have to give up football, and if the men's team wins, the women will never complain about their hobby."
1780,21555,सोचा ना था,2005-03-04,145,"Drama,Comedy,Romance",1500000,2400000,5.9,22,1.793,"Viren and Aditi refuse an arranged marriage and that creates a rift between their families. But when their friendship turns into love, it leads to chaos!"
1785,1963,활,2005-05-12,90,"Drama,Romance",950000,2032404,6.9,147,7.099,"On a fishing boat at sea, a 60-year old man has been raising a girl since she was a child. It is agreed that they will get married on her 17th birthday. They live a quiet and secluded life, renting the boat to day fishermen and practicing strange divination rites. Their life changes when a teenage student comes aboard."
1786,14631,The Work and the Glory II: American Zion,2005-10-21,100,"Drama,Western",6500000,2025032,6.7,9,3.457,"""The Work and The Glory: American Zion"" sets the story of the fictional Steed family against the historically factual backdrop of the Mormon people's move into the West. Divided by their diverse reactions to a nascent ideology, the Steeds struggle to hold together as the strength of their convictions and their filial bonds are tested. The stirring narrative of the faith that led a persecuted people to Missouri and beyond is one of the most poignant untold tales of American history. It is the account of a valiant struggle to exercise the rights promised by a fledgling nation. ""The Work and the Glory: American Zion"" unearths the story of the passion behind the movement which eventually launched the largest American migration and the colonization of the West: the vision of a promised land in America."
1787,49081,Maurice Richard,2005-10-25,124,Drama,8000000,2019009,6.8,39,3.01,"In the late 1930s, a young machinist named Maurice Richard distinguished himself as a ice hockey player of preternatural talent. Although that was enough to get him into the Montreal Canadiens, his frequent injuries cost him the confidence of his team and the fans. In the face of these doubts, Richard eventually shows the kind of aggressive and skillful play that would make him one of the greatest players of all time as ""The Rocket."" However for all his success, Richard and his fellow French Canadians face constant discrimination in a league dominated by the English speaking. Although a man of few words, Richard begins to speak his own mind about the injustice which creates a organizational conflict that would culminate in his infamous 1955 season suspension that sparks an ethnic riot in protest. In the face of these challenges, Richard must decide who exactly is he playing for."
1793,151639,നരന്‍,2005-09-05,165,Drama,680000,1800000,6.4,17,2.092,"Mullankolli is a rustic remote village in northern Kerala. Velayudhan (Mohanlal) is an orphan who came floating during floods and he was brought up by Valiya Nambiar (Madhu) a do-gooder and a feudal landlord of the area. Velayudhan grows up into a riff-raff, drunkard and a local rowdy with a good heart. He hates injustice and has set his own rules for the villagers who are scared of him including local moneylender and politician - Member Kurupu (Jagathy) and Gopinathan Nambiar (Siddique), son-in-law of Valiya Nambiar who wants to rule over the village in his own way."
1795,14278,Murderball,2005-07-22,88,Documentary,300000,1750211,7.0,71,4.901,"Quadriplegics, who play full-contact rugby in wheelchairs, overcome unimaginable obstacles to compete in the Paralympic Games in Athens, Greece."
1796,47880,Mrs Palfrey at The Claremont,2005-11-25,108,"Comedy,Drama",750000,1720953,6.9,26,2.731,"All but abandoned by her family in a London retirement hotel, an elderly woman strikes up a curious friendship with a young writer."
1801,15402,The Notorious Bettie Page,2005-09-14,91,"Comedy,Drama",90,1410778,6.3,118,11.424,"Bettie Page grew up in a conservative religious family in Tennessee and became a photo model sensation in 1950s New York. Bettie's legendary pin-up photos made her the target of a Senate investigation into pornography, and transformed her into an erotic icon who continues to enthrall fans to this day."
1802,18777,Slow Burn,2005-09-12,93,"Mystery,Crime,Drama,Thriller",15500000,1237615,5.4,55,7.806,"A district attorney (Ray Liotta) is involved in a 24-hour showdown with a gang leader (LL Cool J) and is, at the same time, being manipulated by an attractive assistant district attorney (Jolene Blalock) and a cryptic stranger."
1803,71685,Xuxinha e Guto Contra os Monstros do Espaço,2005-12-23,85,"Family,Animation",2500000,1228700,4.4,12,2.059,"With the help from his little guardian angel, Xuxinha, a 7-year old boy called Guto faces the terrible garbage eating monsters from the planet XYZ in the first-ever animated Xuxa film."
1804,72564,L'Anniversaire,2005-09-21,100,Comedy,7638914,1144090,4.3,7,1.678,"Raphael has become a dazzlingly successful TV producer. He reads a manuscript that tells his life story that pulls no punches, written by a member of his old gang. He invites them all to celebrate his 40th birthday, and they will rediscover friendships."
1805,18882,Man-Thing,2005-04-21,105,"Action,Fantasy,Horror",5000000,1123136,4.2,143,11.3,"Agents of an oil tycoon vanish while exploring a swamp marked for drilling. The local sheriff investigates and faces a Seminole legend come to life: Man-Thing, a shambling swamp-monster whose touch burns those who feel fear."
1806,16553,Little Manhattan,2005-09-26,84,"Comedy,Romance",385373,1117920,7.1,603,10.812,"Ten-year-old Gabe was just a normal kid growing up in Manhattan until Rosemary Telesco walked into his life, actually into his karate class. But before Gabe can tell Rosemary how he feels, she tells him she will not be going to public school any more. Gabe has a lot more to learn about life, love, and girls."
1807,41726,Chasing Ghosts,2005-05-11,119,"Crime,Mystery,Thriller",2000000,1102000,5.8,16,3.242,"A serial killer targeting the city's mobsters taunts police with clues and photos left behind at the crime scenes. A veteran cop takes on a rookie partner hoping to crack one last case before retiring. As the web of deception and lies unravels, the truth slowly begins to reveal itself."
1808,17926,Undiscovered,2005-08-26,97,"Comedy,Romance",9000000,1046166,4.5,29,4.935,A group of aspiring entertainers try to establish careers for themselves in the city of Los Angeles.
1811,14517,MirrorMask,2005-01-25,101,Fantasy,4000000,973613,6.5,268,9.907,"In a fantasy world of opposing kingdoms, a 15-year old girl must find the fabled MirrorMask in order to save the kingdom and get home"
1812,31247,Troppo Belli,2005-04-22,97,Comedy,2000000,903391,2.3,40,2.087,"Costantino and Daniele are two friends which have very success with girls. Their wish is to work in the show business and they can achieve their goal when meet Valeria, top model and actress, who offers both guys the chance they are looking for: meet Mr. Giampalmi, an important producer. But the producer is Valeria's father who wants the guys to be cheated..."
1813,8332,Antikörper,2005-04-24,127,"Thriller,Crime,Drama,Horror",1900000,891133,6.8,128,4.503,"When a notorious German serial killer is captured after committing some of the most heinous acts against humanity ever imaginable, a farmer and police officer from a sleepy rural community on the outskirts of Berlin is drawn into the case as he searches for the answers to a murder that has shaken his tight-knit community."
1817,3631,Tara Road,2005-05-11,101,Drama,12000000,875898,5.6,25,2.615,"A grieving Connecticut mother temporarily switches houses with a woman in Dublin, Ireland."
1818,7870,Down in the Valley,2005-05-13,112,"Drama,Romance,Thriller,Western",8000000,852872,5.9,169,7.218,"On a trip to the beach, a teenage girl named Tobe meets a charismatic stranger named Harlan, who dresses like a cowboy and claims to be a former ranch hand. The pair feel an instant attraction and begin a relationship, but her father, a lawman, is suspicious of her lover."
1826,17113,The Ballad of Jack and Rose,2005-02-25,111,Drama,1500000,712294,6.1,121,8.198,"Jack Slavin is an environmentalist with a heart condition who lives with his daughter, Rose, on an isolated island. While Jack fights against developers who wish to build in the area, he also craves more contact with other people. When he invites his girlfriend, Kathleen, and her sons, Rodney and Thaddius, to move in, Rose is upset. The complicated family dynamics makes things difficult for everyone in the house."
1827,137495,Piratas en el Callao,2005-02-24,78,"History,Animation,Adventure",500000,700000,3.5,5,1.861,A young boy travels back to the 17th century to battle pirates off the coast of Peru.
1828,65614,Космос как предчувствие,2005-06-23,90,Drama,2000000,696681,5.5,13,1.26,"A story of a simple, naive Russian man Konek and the people around him: his love and her sister and a mysterious man. The film is set in 1957, time of changes, time of waiting for something big to happen."
1829,235470,หลวงพี่เท่ง,2005-03-02,91,Comedy,341436,680000,6.2,5,1.331,"Brother Theng, a young monk, moves to a temple in a village where villagers still foolishly believe in ghosts and spirits. Thinking of how to develop a better way of life for the villagers, he intends to renew the villagers' belief to more reasonable ways with the help from his followers like Song and Pian. But it's not so easy to convince these villagers. Brother Theng has to deal with tough situations that come along with humour."
1830,1951,Manderlay,2005-05-16,139,Drama,14200000,674918,6.9,260,9.247,"In 1933, after leaving Dogville, Grace Margaret Mulligan sees a slave being punished at a cotton farm called Manderlay. Officially slavery is illegal and Grace stands up against the owners of the farm. She stays with some gangsters in Manderlay and tries to influence the situation. But when harvest time comes Grace sees the social and economic reality of Manderlay."
1831,79293,Leef!,2005-09-29,106,Drama,2705388,667160,6.5,8,1.135,"Anna is a vital woman who is married and has two daughters. She picks up her old passion of writing again after frequent requests by a colleague and a friend, but she had not foreseen the consequences of family and friends reading her stories..."
1832,10070,Feast,2005-10-14,95,"Action,Horror,Thriller,Comedy",3200000,658573,6.2,418,11.287,"Trapped in a remote tavern, a group of strangers must band together for survival. Outside the bar, a horde of ravenous, flesh-eating monsters are trying to break in and dine on the frightened humans inside."
1833,12228,Inside Deep Throat,2005-02-11,90,"History,Documentary",2000000,653621,6.7,101,12.732,"In 1972, a seemingly typical shoestring budget pornographic film was made in a Florida hotel, ""Deep Throat,"" starring Linda Lovelace. This film would surpass the wildest expectation of everyone involved to become one of the most successful independent films of all time. It caught the public imagination which met the spirit of the times, even as the self appointed guardians of public morality struggled to suppress it, and created, for a brief moment, a possible future where sexuality in film had a bold artistic potential. This film covers the story of the making of this controversial film, its stunning success, its hysterical opposition along with its dark side of mob influence and allegations of the on set mistreatment of the film's star."
1837,11559,Tideland,2005-09-09,120,"Fantasy,Drama,Thriller,Fiction",12000000,566611,6.4,445,10.371,"Because of the actions of her irresponsible parents, a young girl is left alone on a decrepit country estate and survives inside her fantastic imagination."
1839,9968,The Big White,2005-10-27,100,"Comedy,Crime,Drama",14000000,541840,6.3,242,8.228,"To remedy his financial problems, a travel agent has his eye on a frozen corpse, which just happens to be sought after by two hitmen."
1841,69435,ஆணை,2005-05-05,157,"Action,Drama,Thriller",500000,500000,7.0,1,0.645,"Aanai is a 2005 Tamil language film released in India. It stars actors Arjun Sarja, Namitha Kapoor, Vadivelu, Sanghavi and Manoj K. Jayan. It is a loose remake of the 2004 Hollywood film Man on Fire starring Denzel Washington. It Consider a hit and the soundtrack score well"
1842,69413,Ji,2005-02-21,157,"Action,Drama",500000,500000,5.2,5,0.865,"Vasu (Ajith), a final year college student is happy go lucky. But he is forced to contest elections in the college after being persuaded by his friends (Venkat Prabhu and Arun). He, however, incurs the wrath of the local MLA Varadharajan (Charanraj), whose son is studying in the college, contests the elections too. In the course of events, the MLA's gang attacks Vasu and his friends. It's here that Vasu's father (Vijayakumar) advises the students to take a plunge in politics and teach the bad apples like Varadharajan a lesson"
1846,9813,The Quiet,2005-09-12,96,"Drama,Thriller",900000,381420,6.2,203,11.502,"After her widowed father dies, deaf teenager Dot moves in with her godparents, Olivia and Paul Deer. The Deers' daughter, Nina, is openly hostile to Dot, but that does not prevent her from telling her secrets to her silent stepsister, including the fact that she wants to kill her lecherous father."
1847,253495,Лесная царевна,2005-01-01,94,"Adventure,Family,Fantasy",94,370000,6.0,1,0.6,"Fairy tale love story of Ivan, king's son, and Mariya, the forest sorceress."
1850,743437,Giganten,2005-08-26,83,"Documentary,Music",496571,320582,6.0,1,0.6,"We follow the TV personality ""the giant"" Erik Bye in several project the three last years of his life. Even if he got sick the latter months of is life, his thoughts was very much alive."
1853,17247,Batalla en el cielo,2005-05-15,96,Drama,1601792,253527,5.7,142,11.232,"Set in Mexico City, Carlos Reygadas's sexually explicit drama centers on a man in turmoil over his past actions. Chauffer Marcos feels compelled to reveal a dark secret to his boss's daughter, Ana, a wealthy woman who works as a prostitute just for the thrill of it. Marcos confesses that he and his wife committed a crime that ended in horrible tragedy. Haunted by his past, Marcos searches for redemption."
1854,12700,Dominion: Prequel to The Exorcist,2005-05-20,117,"Horror,Drama",30000000,251495,5.3,259,33.76,"Haunted by terrible acts the Nazis forced him to participate in, the disenchanted Father Lankester Merrin focuses his energies on helping with an archaeological dig in the northern part of Kenya. There, the crew uncovers a church that predates Christian missions into the area, but the discovery also causes strange events to start occurring -- including physical changes to a young, disabled boy, whom Merrin grows to suspect has been possessed by a demon."
1855,46336,Four Eyed Monsters,2005-01-21,71,"Comedy,Drama,Fantasy,Romance",250000,245000,5.7,21,2.548,"Apathy, technology, paranoia, disease and medication. Meet Arin. Arin is a shy videographer who finds it too much to handle to go out and meet girls, so he sets up an account on meester.net. The flood of responses never comes, save for one email from Susan, a struggling artist who finds her job as a waitress stifling her creativity. Susan is also on the shy side and is seeking an alternative to the classic dating situation. When Arin and Susan finally meet, that alternative dating situation comes to life as the two refuse to communicate verbally with each other, wanting to avoid bs small talk."
1858,63703,The Ape,2005-06-18,90,"Drama,Comedy",225000,225000,4.7,13,3.309,"A young writer, nearing a mental breakdown caused by his family and boss, moves into an apartment occupied by a walking, talking, foul-mouthed ape in a Hawaiian shirt and Converse High Tops."
